,location,surface,rooms,bathrooms,surface_price_rate,premium?,days_from_last_update,price
2858,Barcelona - Putget - Farró,100,2,1,"13,00",False,0,1300
2859,Barcelona - Gòtic,55,2,1,"21,82",False,0,1200
2860,Barcelona - Dreta de l´Eixample,165,4,3,"12,12",False,0,2000
2861,Barcelona - Sant Antoni,40,1,1,"20,00",False,4,800
2862,Barcelona - Esquerra Alta de l´Eixample,73,3,1,"13,15",False,0,960
2863,Barcelona - Dreta de l´Eixample,50,2,2,"36,00",False,9,1800
2864,Barcelona - Gòtic,120,1,2,"12,50",False,0,1500
2865,Barcelona - Esquerra Baixa de l´Eixample,65,2,1,"13,85",False,3,900
2866,Barcelona - Putget - Farró,79,3,2,"12,66",False,0,1000
2867,Barcelona - Carmel,142,1,1,"9,15",False,0,1300
2868,Barcelona - Raval,33,1,1,"17,27",False,5,570
2869,Barcelona - Provençals del Poblenou,55,1,1,"15,45",False,2,850
2870,Barcelona - Diagonal Mar - La Mar Bella,75,2,1,"18,00",False,6,1350
2871,Barcelona - Dreta de l´Eixample,288,2,3,"52,08",False,0,15000
2872,Barcelona - Dreta de l´Eixample,200,3,3,"19,25",False,0,3850
2873,Barcelona - Pedralbes,250,5,4,"15,20",False,0,3800
2874,Barcelona - Dreta de l´Eixample,80,3,1,"16,21",False,2,1297
2875,Barcelona - Vila de Gràcia,96,3,2,"12,50",False,0,1200
2876,Barcelona - Gòtic,83,2,1,"15,54",False,0,1290
2877,Barcelona - St. Pere - Sta. Caterina - El Born,98,3,1,"15,31",False,0,1500
2878,Barcelona - El Coll,45,1,1,"20,89",False,2,940
2879,Barcelona - Dreta de l´Eixample,53,1,1,"25,02",False,0,1326
2880,Barcelona - Putget - Farró,70,2,1,"14,29",False,10,1000
2881,Barcelona - Barceloneta,33,1,1,"46,21",False,0,1525
2882,Barcelona - Sarrià,65,3,1,"15,31",False,12,995
2883,Barcelona - Diagonal Mar - La Mar Bella,200,4,2,"25,00",False,4,5000
2884,Barcelona - Barceloneta,50,1,1,"24,00",False,0,1200
2885,Barcelona - Carmel,53,2,1,"13,21",False,0,700
2886,Barcelona - Dreta de l´Eixample,240,3,3,"22,92",False,0,5500
2887,Barcelona - Vila de Gràcia,70,2,1,"13,57",False,0,950
2888,Barcelona - Gòtic,76,2,1,"13,49",False,13,1025
2889,Barcelona - Esquerra Alta de l´Eixample,48,2,1,"22,92",False,11,1100
2890,Barcelona - Esquerra Alta de l´Eixample,57,1,1,"14,04",False,0,800
2891,Barcelona - Vallcarca - Penitents,90,1,2,"10,56",False,0,950
2892,Barcelona - Sant Gervasi - Galvany,324,4,4,"24,69",False,5,8000
2893,Barcelona - Raval,35,1,1,"19,71",False,2,690
2894,Barcelona - El Coll,60,3,1,"11,50",False,3,690
2895,Barcelona - Guinardó,46,3,1,"16,30",False,0,750
2896,Barcelona - La Bordeta,159,4,3,"20,38",False,2,3240
2897,Barcelona - Fort Pienc,108,4,2,"12,04",False,0,1300
2898,Barcelona - Sant Gervasi - Galvany,60,2,1,"15,00",False,0,900
2899,Barcelona - Hostafrancs,80,2,1,"13,75",False,3,1100
2900,Barcelona - Dreta de l´Eixample,250,4,4,"27,20",False,0,6800
2901,Barcelona - Barceloneta,51,2,1,"16,67",False,10,850
2902,Barcelona - Esquerra Baixa de l´Eixample,65,2,1,"13,08",False,3,850
2903,Barcelona - Sant Antoni,55,2,1,"14,13",False,3,777
2904,Barcelona - Putget - Farró,57,2,1,"12,63",False,0,720
2905,Barcelona - Sants,30,1,1,"20,00",False,4,600
2906,Barcelona - Sant Andreu,79,3,2,"11,14",False,4,880
2907,Barcelona - Dreta de l´Eixample,75,2,2,"18,80",False,4,1410
2908,Barcelona - Esquerra Alta de l´Eixample,50,1,1,"12,00",False,4,600
2909,Barcelona - Poble Sec,75,3,1,"11,87",False,2,890
2910,Barcelona - La Salut,62,2,1,"13,31",False,0,825
2911,Barcelona - Esquerra Alta de l´Eixample,40,1,32,2,False,0,1300
2912,Barcelona - Dreta de l´Eixample,80,1,2,"36,88",False,0,2950
2913,Barcelona - Sagrada Família,66,2,1,"14,14",False,0,933
2914,Barcelona - St. Pere - Sta. Caterina - El Born,76,2,1,"12,50",False,0,950
2915,Barcelona - Pedralbes,50,1,1,"16,00",False,10,800
2916,Barcelona - Sant Gervasi - Galvany,256,5,3,"11,33",False,0,2900
2917,Barcelona - Dreta de l´Eixample,30,1,20,2,False,4,620
2918,Barcelona - St. Pere - Sta. Caterina - El Born,233,7,2,"12,88",False,0,3000
2919,Barcelona - Gòtic,35,1,1,"18,57",False,0,650
2920,Barcelona - Sarrià,55,2,1,"16,36",False,0,900
2921,Barcelona - Sant Gervasi - Galvany,257,6,3,"11,48",False,0,2950
2922,Barcelona - Dreta de l´Eixample,210,3,3,"13,33",False,0,2800
2923,Barcelona - Vila de Gràcia,31,1,23,2,False,0,725
2924,Barcelona - Les Corts,87,4,2,"13,68",False,9,1190
2925,Barcelona - Prosperitat,84,3,2,"10,24",False,9,860
2926,Barcelona - Vila de Gràcia,140,3,2,"10,36",False,10,1450
2927,Barcelona - Sant Gervasi - Galvany,130,3,2,"14,38",False,0,1870
2928,Barcelona - Poblenou,75,2,1,"16,67",False,0,1250
2929,Barcelona - Esquerra Alta de l´Eixample,60,2,1,"13,17",False,0,790
2930,Barcelona - Camp de l´Arpa,57,2,1,"14,47",False,11,825
2931,Barcelona - Dreta de l´Eixample,106,3,1,"13,21",False,4,1400
2932,Barcelona - Navas,98,3,2,"11,73",False,10,1150
2933,Barcelona - Sarrià,75,3,1,"12,67",False,3,950
2934,Barcelona - Sant Gervasi - Galvany,220,5,3,"18,18",False,0,4000
2935,Barcelona - Camp d´en Grassot - Gràcia N.,140,1,2,"9,64",False,0,1350
2936,Barcelona - Camp de l´Arpa,40,2,1,"18,75",False,4,750
2937,Barcelona - Esquerra Alta de l´Eixample,90,3,1,"24,56",False,9,2210
2938,Barcelona - Gòtic,80,2,2,"35,00",False,0,2800
2939,Barcelona - Raval,53,1,1,"11,32",False,5,600
2940,Barcelona - Guinardó,72,2,1,"10,79",False,13,777
2941,Barcelona - Sants,76,2,2,"11,39",False,4,866
2942,Barcelona - Tres Torres,124,2,2,"13,71",False,2,1700
2943,Barcelona - Dreta de l´Eixample,124,4,2,"10,89",False,2,1350
2944,Barcelona - Sant Gervasi - Galvany,140,3,2,"10,71",False,0,1500
2945,Barcelona - Guinardó,68,1,1,"10,74",False,0,730
2946,Barcelona - Sants,90,3,2,"12,66",False,10,1139
2947,Barcelona - Vilapicina - Torre Llobeta,68,1,1,"10,74",False,0,730
2948,Barcelona - Diagonal Mar - La Mar Bella,95,2,2,"20,79",False,3,1975
2949,Barcelona - Guinardó,70,1,1,"10,43",False,0,730
2950,Barcelona - Sant Gervasi - Galvany,157,3,3,"10,51",False,2,1650
2951,Barcelona - Les Corts,50,2,1,"16,70",False,46,835
2952,Barcelona - Horta,74,3,1,"10,81",False,5,800
2953,Barcelona - Pedralbes,190,4,3,"11,05",False,2,2100
2954,Barcelona - Poble Sec,80,2,1,"22,50",False,3,1800
2955,Barcelona - Camp d´en Grassot - Gràcia N.,100,1,2,"25,00",False,3,2500
2956,Barcelona - Vila Olímpica,130,3,2,"14,62",False,2,1900
2957,Barcelona - Barceloneta,45,1,1,"18,89",False,2,850
2958,Barcelona - Sagrada Família,80,3,1,"14,38",False,2,1150
2959,Barcelona - Esquerra Alta de l´Eixample,70,1,1,"32,86",False,2,2300
2960,Barcelona - Esquerra Alta de l´Eixample,65,1,1,"22,46",False,5,1460
2961,Barcelona - Vallcarca - Penitents,90,4,2,"13,33",False,5,1200
2962,Barcelona - Dreta de l´Eixample,165,3,2,"15,15",False,4,2500
2963,Barcelona - Taxonera,175,3,2,"12,57",False,4,2200
2964,Barcelona - Sant Gervasi - Galvany,145,3,3,"11,38",False,4,1650
2965,Barcelona - La Marina-Montjuïc,70,3,2,"13,57",False,2,950
2966,Barcelona - St. Pere - Sta. Caterina - El Born,75,2,2,"40,00",False,4,3000
2967,Barcelona - Vila Olímpica,190,3,3,"14,47",False,5,2750
2968,Barcelona - Sant Andreu,73,3,1,"15,07",False,4,1100
2969,Barcelona - St. Pere - Sta. Caterina - El Born,106,3,2,"14,15",False,4,1500
2970,Barcelona - Gòtic,100,1,1,"16,00",False,4,1600
2971,Barcelona - Putget - Farró,110,4,2,"10,45",False,4,1150
2972,Barcelona - Gòtic,75,1,1,"20,67",False,4,1550
2973,Barcelona - Sant Gervasi - Galvany,129,5,2,"12,40",False,3,1599
2974,Barcelona - Camp d´en Grassot - Gràcia N.,80,3,1,"11,88",False,6,950
2975,Barcelona - Sant Gervasi - Galvany,55,2,1,"13,64",False,5,750
2976,Barcelona - Gòtic,55,1,1,"21,82",False,2,1200
2977,Barcelona - Raval,90,3,1,"10,71",False,2,964
2978,Barcelona - Esquerra Alta de l´Eixample,80,4,1,"14,98",False,3,1198
2979,Barcelona - Gòtic,104,4,2,"41,35",False,13,4300
2980,Barcelona - Badal,71,4,2,"16,20",False,2,1150
2981,Barcelona - Gòtic,120,4,2,"11,46",False,0,1375
2982,Barcelona - Sants,42,2,1,"19,05",False,4,800
2983,Barcelona - Fort Pienc,60,1,1,"25,00",False,9,1500
2984,Barcelona - Esquerra Alta de l´Eixample,108,3,2,"11,76",False,0,1270
2985,Barcelona - Montbau,63,3,1,"13,78",False,5,868
2986,Barcelona - Vila de Gràcia,74,2,1,"13,51",False,4,1000
2987,Barcelona - Sant Andreu,109,4,2,"9,42",False,0,1027
2988,Barcelona - Raval,50,2,1,"15,00",False,0,750
2989,Barcelona - El Clot,95,4,1,"11,58",False,11,1100
2990,Barcelona - Hostafrancs,50,2,1,"16,50",False,0,825
2991,Barcelona - Sant Gervasi - Bonanova,75,2,2,"18,00",False,2,1350
2992,Barcelona - Sant Antoni,90,3,1,"13,89",False,0,1250
2993,Barcelona - Sant Andreu,40,2,1,"15,50",False,5,620
2994,Barcelona - Pedralbes,605,4,4,"13,21",False,0,7990
2995,Barcelona - St. Pere - Sta. Caterina - El Born,75,3,1,"12,00",False,5,900
2996,Barcelona - Esquerra Alta de l´Eixample,80,3,2,"13,75",False,0,1100
2997,Barcelona - Putget - Farró,56,2,1,"12,86",False,13,720
2998,Barcelona - Sant Gervasi - Bonanova,251,4,3,"26,36",False,0,6616
2999,Barcelona - Carmel,53,2,1,"16,04",False,0,850
3000,Barcelona - Guinardó,110,2,2,"9,09",False,0,1000
3001,Barcelona - Esquerra Baixa de l´Eixample,52,3,2,"15,77",False,9,820
3002,Barcelona - Taxonera,93,3,1,"9,68",False,0,900
3003,Barcelona - Dreta de l´Eixample,3,,,,False,5,820
3004,Barcelona - Prosperitat,60,2,1,"12,50",False,0,750
3005,Barcelona - Tres Torres,120,3,2,"19,17",False,3,2300
3006,Barcelona - Les Corts,90,3,1,"11,39",False,9,1025
3007,Barcelona - Poblenou,40,1,1,"13,38",False,1,535
3008,Barcelona - St. Pere - Sta. Caterina - El Born,43,2,1,"16,74",False,2,720
3009,Barcelona - Diagonal Mar - La Mar Bella,130,3,2,"20,00",False,4,2600
3010,Barcelona - Sant Gervasi - Bonanova,170,4,3,"13,80",False,14,2346
3011,Barcelona - Sants,67,2,1,"14,93",False,23,1000
3012,Barcelona - Barceloneta,135,3,1,"29,63",False,11,4000
3013,Barcelona - Carmel,70,3,1,"10,71",False,2,750
3014,Barcelona - Vila de Gràcia,49,2,1,"13,27",False,0,650
3015,Barcelona - Vila de Gràcia,60,1,1,"15,17",False,5,910
3016,Barcelona - Sant Gervasi - Galvany,113,4,1,"12,83",False,3,1450
3017,Barcelona - Gòtic,63,2,1,"17,46",False,0,1100
3018,Barcelona - Sarrià,80,3,1,"13,56",False,0,1085
3019,Barcelona - Pedralbes,65,3,1,"20,00",False,0,1300
3020,Barcelona - Tres Torres,290,5,5,"11,03",False,8,3200
3021,Barcelona - Sant Genís dels Agudells,69,3,1,"11,88",False,0,820
3022,Barcelona - Vila de Gràcia,30,1,1,"20,00",False,0,600
3023,Barcelona - Vila de Gràcia,78,4,1,"10,90",False,9,850
3024,Barcelona - Vilapicina - Torre Llobeta,73,3,1,"12,33",False,2,900
3025,Barcelona - Sagrada Família,44,3,1,"17,05",False,11,750
3026,Barcelona - Taxonera,55,3,1,"12,73",False,0,700
3027,Barcelona - Sarrià,180,4,3,"14,44",False,0,2600
3028,Barcelona - Esquerra Alta de l´Eixample,80,3,2,"15,00",False,0,1200
3029,Barcelona - Dreta de l´Eixample,110,3,11,2,False,0,1300
3030,Barcelona - Sant Gervasi - Bonanova,28,1,1,"23,21",False,0,650
3031,Barcelona - Raval,45,1,1,"23,33",False,3,1050
3032,Barcelona - Besòs - Maresme,92,3,1,"10,87",False,2,1000
3033,Barcelona - Sarrià,53,1,1,"16,04",False,0,850
3034,Barcelona - Dreta de l´Eixample,99,2,2,"12,53",False,3,1240
3035,Barcelona - Baix Guinardó,45,2,1,"17,78",False,0,800
3036,Barcelona - Hostafrancs,118,3,2,"8,47",False,0,1000
3037,Barcelona - Guinardó,102,4,2,"8,14",False,0,830
3038,Barcelona - Diagonal Mar - La Mar Bella,82,2,2,"29,27",False,4,2400
3039,Barcelona - Vila de Gràcia,62,3,2,"20,16",False,9,1250
3040,Barcelona - Sagrada Família,51,3,1,"16,37",False,2,835
3041,Barcelona - Sant Andreu,71,3,1,"13,38",False,0,950
3042,Barcelona - Bon Pastor,60,3,1,"11,17",False,4,670
3043,Barcelona - Dreta de l´Eixample,48,1,1,"18,65",False,0,895
3044,Barcelona - Vila de Gràcia,58,1,1,"14,66",False,0,850
3045,Barcelona - Hostafrancs,50,2,1,"16,00",False,0,800
3046,Barcelona - Esquerra Alta de l´Eixample,58,3,1,"13,55",False,0,786
3047,Barcelona - Gòtic,70,2,1,"15,71",False,0,1100
3048,Barcelona - Barceloneta,40,1,1,"20,00",False,0,800
3049,Barcelona - Vila de Gràcia,45,2,1,"16,67",False,0,750
3050,Barcelona - St. Pere - Sta. Caterina - El Born,59,1,1,"12,71",False,0,750
3051,Barcelona - Sant Gervasi - Galvany,50,1,1,"22,00",False,0,1100
3052,Barcelona - Dreta de l´Eixample,52,1,1,"18,27",False,3,950
3053,Barcelona - Poble Sec,50,1,1,"18,00",False,2,900
3054,Barcelona - Sant Andreu,73,3,1,"15,07",False,5,1100
3055,Barcelona - St. Pere - Sta. Caterina - El Born,70,1,1,"40,00",False,4,2800
3056,Barcelona - Carmel,90,4,1,"11,00",False,0,990
3057,Barcelona - Esquerra Alta de l´Eixample,60,3,1,"15,83",False,0,950
3058,Barcelona - Poblenou,63,3,1,"12,54",False,0,790
3059,Barcelona - Camp d´en Grassot - Gràcia N.,63,2,1,"12,94",False,5,815
3060,Barcelona - Glòries El Parc,62,3,1,"12,90",False,0,800
3061,Barcelona - Carmel,69,3,1,"12,75",False,0,880
3062,Barcelona - Sant Antoni,67,2,1,"11,19",False,5,750
3063,Barcelona - Sant Gervasi - Bonanova,86,4,2,"15,70",False,4,1350
3064,Barcelona - Putget - Farró,86,4,2,"15,70",False,2,1350
3065,Barcelona - Sant Gervasi - Galvany,86,4,2,"15,70",False,2,1350
3066,Barcelona - Pedralbes,230,5,4,"16,30",False,10,3750
3067,Barcelona - Dreta de l´Eixample,280,5,4,"19,64",False,0,5500
3068,Barcelona - Camp d´en Grassot - Gràcia N.,61,4,1,"13,52",False,9,825
3069,Barcelona - Fort Pienc,60,2,1,"17,50",False,10,1050
3070,Barcelona - Fort Pienc,70,3,1,"16,46",False,0,1152
3071,Barcelona - Esquerra Alta de l´Eixample,115,3,1,"10,00",False,0,1150
3072,Barcelona - Guinardó,60,3,1,"14,50",False,0,870
3073,Barcelona - Badal,79,4,2,"12,66",False,9,1000
3074,Barcelona - Esquerra Alta de l´Eixample,85,1,1,"11,47",False,1,975
3075,Barcelona - Sant Gervasi - Bonanova,370,5,4,"32,43",False,12,12000
3076,Barcelona - Horta,70,3,1,"10,00",False,13,700
3077,Barcelona - Esquerra Baixa de l´Eixample,65,1,1,"14,62",False,0,950
3078,Barcelona - Camp d´en Grassot - Gràcia N.,66,3,1,"12,88",False,0,850
3079,Barcelona - Esquerra Baixa de l´Eixample,52,3,2,"15,00",False,9,780
3080,Barcelona - La Marina-Montjuïc,100,4,2,"13,00",False,4,1300
3081,Barcelona - Besòs - Maresme,71,3,1,"10,56",False,0,750
3082,Barcelona - Poble Sec,38,1,1,"23,68",False,8,900
3083,Barcelona - Carmel,55,2,1,"11,98",False,2,659
3084,Barcelona - Fort Pienc,52,3,1,"14,90",False,0,775
3085,Barcelona - St. Pere - Sta. Caterina - El Born,76,2,1,"15,13",False,3,1150
3086,Barcelona - Sarrià,90,3,2,"10,28",False,10,925
3087,Barcelona - Sant Gervasi - Bonanova,196,4,2,"10,71",False,0,2100
3088,Barcelona - Raval,65,2,2,"21,54",False,0,1400
3089,Barcelona - Baix Guinardó,111,3,2,"8,56",False,0,950
3090,Barcelona - Verdun,45,1,1,"16,44",False,9,740
3091,Barcelona - Esquerra Baixa de l´Eixample,149,4,2,"9,40",False,10,1400
3092,Barcelona - Pedralbes,234,4,3,"12,82",False,0,3000
3093,Barcelona - Sant Ramon - Maternitat,65,2,1,"16,15",False,2,1050
3094,Barcelona - Barceloneta,35,2,1,"18,57",False,4,650
3095,Barcelona - Poble Sec,49,2,1,"14,29",False,0,700
3096,Barcelona - Sagrada Família,73,2,1,"13,56",False,12,990
3097,Barcelona - Tres Torres,230,5,3,"14,35",False,0,3300
3098,Barcelona - Les Corts,80,2,1,"16,25",False,10,1300
3099,Barcelona - Esquerra Alta de l´Eixample,94,5,2,"14,68",False,5,1380
3100,Barcelona - La Sagrera,70,3,1,"12,57",False,0,880
3101,Barcelona - Dreta de l´Eixample,174,4,2,"10,92",False,12,1900
3102,Barcelona - Vilapicina - Torre Llobeta,75,2,1,"11,13",False,2,835
3103,Barcelona - Glòries El Parc,75,1,1,"23,47",False,0,1760
3104,Barcelona - El Clot,60,3,1,"13,33",False,0,800
3105,Barcelona - Sant Gervasi - Galvany,227,3,13,2,False,44,3000
3106,Barcelona - Taxonera,70,1,1,"12,29",False,2,860
3107,Barcelona - Esquerra Alta de l´Eixample,105,4,2,"11,90",False,9,1250
3108,Barcelona - Sant Gervasi - Bonanova,165,4,2,"13,33",False,0,2200
3109,Barcelona - Sant Gervasi - Galvany,56,1,1,"22,32",False,0,1250
3110,Barcelona - Sagrada Família,50,2,1,"17,80",False,0,890
3111,Barcelona - Esquerra Baixa de l´Eixample,91,2,2,"13,74",False,0,1250
3112,Barcelona - Glòries El Parc,100,2,1,"15,00",False,2,1500
3113,Barcelona - Sarrià,150,5,2,"15,07",False,0,2260
3114,Barcelona - St. Pere - Sta. Caterina - El Born,70,1,1,"41,43",False,2,2900
3115,Barcelona - Barceloneta,60,1,1,"26,67",False,3,1600
3116,Barcelona - Camp de l´Arpa,95,3,2,"20,53",False,2,1950
3117,Barcelona - Dreta de l´Eixample,53,1,1,"25,02",False,3,1326
3118,Barcelona - Putget - Farró,167,3,2,"20,96",False,3,3500
3119,Barcelona - Dreta de l´Eixample,120,3,2,"19,17",False,2,2300
3120,Barcelona - Gòtic,130,1,1,"22,31",False,2,2900
3121,Barcelona - Sants,95,4,2,"13,41",False,2,1274
3122,Barcelona - St. Pere - Sta. Caterina - El Born,25,1,1,"40,00",False,2,1000
3123,Barcelona - Pedralbes,120,4,2,"20,83",False,2,2500
3124,Barcelona - Poblenou,55,3,1,"47,27",False,2,2600
3125,Barcelona - Vila de Gràcia,85,3,1,"11,76",False,2,1000
3126,Barcelona - Esquerra Alta de l´Eixample,67,2,1,"22,39",False,2,1500
3127,Barcelona - Fort Pienc,85,3,1,"17,65",False,2,1500
3128,Barcelona - Gòtic,105,2,2,"47,62",False,4,5000
3129,Barcelona - Les Corts,132,4,2,"18,56",False,4,2450
3130,Barcelona - Gòtic,100,3,2,"28,20",False,4,2820
3131,Barcelona - St. Pere - Sta. Caterina - El Born,100,2,1,"45,00",False,4,4500
3132,Barcelona - Dreta de l´Eixample,45,1,1,"25,56",False,5,1150
3133,Barcelona - Tres Torres,190,4,4,"24,74",False,0,4700
3134,Barcelona - Esquerra Alta de l´Eixample,68,3,1,"19,12",False,12,1300
3135,Barcelona - Sant Andreu,71,3,1,"12,20",False,0,866
3136,Barcelona - Poblenou,55,2,1,"19,55",False,2,1075
3137,Barcelona - Vilapicina - Torre Llobeta,70,4,1,"13,29",False,5,930
3138,Barcelona - Esquerra Alta de l´Eixample,62,1,1,"14,11",False,9,875
3139,Barcelona - Sant Ramon - Maternitat,91,4,2,"12,91",False,4,1175
3140,Barcelona - Diagonal Mar - La Mar Bella,80,2,2,"32,50",False,4,2600
3141,Barcelona - Esquerra Baixa de l´Eixample,58,1,1,"19,83",False,0,1150
3142,Barcelona - Sant Ramon - Maternitat,69,2,1,"17,39",False,0,1200
3143,Barcelona - Pedralbes,95,3,1,"11,05",False,3,1050
3144,Barcelona - Vila de Gràcia,60,3,1,"15,42",False,0,925
3145,Barcelona - La Marina-Montjuïc,70,3,1,"13,57",False,0,950
3146,Barcelona - Roquetes,46,3,1,"15,00",False,0,690
3147,Barcelona - Roquetes,73,3,1,"10,96",False,0,800
3148,Barcelona - Sants,54,2,1,"14,26",False,0,770
3149,Barcelona - Turó de la Peira - Can Peguera,65,3,1,"12,31",False,0,800
3150,Barcelona - Raval,58,4,1,"13,28",False,0,770
3151,Barcelona - Raval,58,2,1,"12,24",False,0,710
3152,Barcelona - Putget - Farró,75,3,1,"14,67",False,2,1100
3153,Barcelona - Poblenou,60,2,1,"20,83",False,0,1250
3154,Barcelona - Badal,70,2,1,"17,14",False,3,1200
3155,Barcelona - Putget - Farró,155,3,2,"10,32",False,0,1599
3156,Barcelona - Sagrada Família,92,4,2,"13,26",False,0,1220
3157,Barcelona - Fort Pienc,45,1,1,"36,67",False,0,1650
3158,Barcelona - Les Corts,35,2,1,"20,57",False,9,720
3159,Barcelona - Sarrià,71,3,1,"15,49",False,5,1100
3160,Barcelona - Sant Gervasi - Bonanova,55,1,1,"25,36",False,0,1395
3161,Barcelona - Guinardó,41,2,1,"19,51",False,0,800
3162,Barcelona - Hostafrancs,88,3,1,"10,23",False,10,900
3163,Barcelona - Taxonera,60,3,1,"11,50",False,0,690
3164,Barcelona - Les Corts,97,4,2,"11,86",False,0,1150
3165,Barcelona - Prosperitat,71,2,1,"11,41",False,0,810
3166,Barcelona - El Coll,60,2,1,"13,75",False,0,825
3167,Barcelona - Raval,67,2,1,"11,79",False,9,790
3168,Barcelona - Vila de Gràcia,64,2,1,"12,50",False,46,800
3169,Barcelona - Sant Gervasi - Galvany,65,3,1,"20,00",False,3,1300
3170,Barcelona - Pedralbes,181,4,3,"17,68",False,12,3200
3171,Barcelona - Sant Gervasi - Bonanova,321,5,4,"15,58",False,0,5000
3172,Barcelona - Sant Gervasi - Galvany,48,28,96,,False,0,1390
3173,Barcelona - Trinitat Nova,49,2,1,"13,88",False,0,680
3174,Barcelona - La Marina-Montjuïc,63,3,1,"14,68",False,0,925
3175,Barcelona - Raval,65,2,1,"12,31",False,0,800
3176,Barcelona - Les Corts,252,5,3,"17,06",False,0,4300
3177,Barcelona - Bon Pastor,105,3,2,"12,38",False,2,1300
3178,Barcelona - Sant Gervasi - Galvany,47,1,1,"21,06",False,0,990
3179,Barcelona - Dreta de l´Eixample,210,3,3,"13,33",False,0,2800
3180,Barcelona - Fort Pienc,50,1,1,"17,00",False,4,850
3181,Barcelona - Sarrià,182,5,3,"14,01",False,4,2550
3182,Barcelona - Tres Torres,132,3,2,"22,73",False,0,3000
3183,Barcelona - Vila de Gràcia,65,1,1,"14,62",False,10,950
3184,Barcelona - Dreta de l´Eixample,209,4,3,"14,35",False,0,3000
3185,Barcelona - Sant Gervasi - Bonanova,55,2,18,2,False,0,990
3186,Barcelona - Esquerra Baixa de l´Eixample,60,3,1,"16,58",False,3,995
3187,Barcelona - Esquerra Baixa de l´Eixample,60,3,1,"16,58",False,3,995
3188,Barcelona - Vila de Gràcia,54,1,1,"22,22",False,5,1200
3189,Barcelona - Sarrià,62,3,2,"15,32",False,0,950
3190,Barcelona - Poble Sec,60,2,1,"17,48",False,9,1049
3191,Barcelona - Dreta de l´Eixample,42,1,19,2,False,4,800
3192,Barcelona - Sant Gervasi - Galvany,140,1,1,"14,29",False,0,2000
3193,Barcelona - Les Corts,89,4,2,"15,17",False,0,1350
3194,Barcelona - Sant Gervasi - Bonanova,78,2,1,"13,46",False,3,1050
3195,Barcelona - Sant Gervasi - Bonanova,78,2,1,"13,46",False,3,1050
